time,q1,q2,q3,qd1,qd2,qd3,e1,e2,e3,tau1,tau2,tau3
9.214706643,0.9999982252326401,-0.5000125851704615,0.8000234443302271,1.0,-0.5,0.8,1.7747673598522695e-06,1.2585170461543171e-05,-2.3444330227051502e-05,-12.437362085266548,-3.769834906550843,-1.5124006154821685
9.224598485,0.9999981297776495,-0.500012321779933,0.8000232695272855,1.0,-0.5,0.8,1.8702223505417948e-06,1.2321779933044397e-05,-2.326952728548548e-05,-12.437363236024492,-3.769836087862408,-1.5124006938095615
9.234974313,0.99999803746632,-0.5000120490806184,0.8000230729603102,1.0,-0.5,0.8,1.9625336800110915e-06,1.2049080618359298e-05,-2.307296031012207e-05,-12.437364519039686,-3.7698373600486925,-1.5124007723389505
9.244686946,0.9999979483153487,-0.5000117674515032,0.8000228551431618,1.0,-0.5,0.8,2.0516846512830256e-06,1.1767451503219561e-05,-2.2855143161804037e-05,-12.437365910391637,-3.769838698691571,-1.5124008494015797
9.254998901,0.9999978623386817,-0.5000114772762743,0.8000226166045101,1.0,-0.5,0.8,2.137661318291073e-06,1.1477276274263204e-05,-2.261660451008396e-05,-12.437367406344434,-3.769840100969834,-1.5124009248930275
9.265134345,0.9999977795475553,-0.5000111789428638,0.8000223578870607,1.0,-0.5,0.8,2.2204524446900464e-06,1.1178942863843133e-05,-2.235788706062003e-05,-12.43736900352526,-3.769841564471845,-1.5124009987442437
9.274552886,0.9999976999505439,-0.5000108728430107,0.8000220795467922,1.0,-0.5,0.8,2.300049456116504e-06,1.0872843010711897e-05,-2.2079546792119764e-05,-12.43737069852531,-3.7698430867684936,-1.5124010708903552
9.284732701,0.9999976235536081,-0.5000105593718224,0.8000217821521902,1.0,-0.5,0.8,2.3764463918940493e-06,1.0559371822371766e-05,-2.1782152190175097e-05,-12.437372487895782,-3.7698446654073416,-1.5124011412700367
9.294913831,0.9999975503601443,-0.5000102389273386,0.8000214662834791,1.0,-0.5,0.8,2.4496398557394272e-06,1.0238927338646064e-05,-2.146628347909907e-05,-12.437374368151964,-3.769846297915289,-1.5124012098255057
9.304861872,0.9999974803710343,-0.5000099119100975,0.8000211325318527,1.0,-0.5,0.8,2.5196289656914672e-06,9.911910097470944e-06,-2.1132531852652292e-05,-12.437376335777387,-3.769847981801401,-1.5124012765025276
9.315245497,0.9999974135846965,-0.5000095787227029,0.800020781498704,1.0,-0.5,0.8,2.5864153034849124e-06,9.578722702907605e-06,-2.0781498703992263e-05,-12.437378387227955,-3.7698497145597063,-1.5124013412504118
9.324994019,0.9999973499971373,-0.5000092397693959,0.8000204137948563,1.0,-0.5,0.8,2.6500028627030048e-06,9.239769395930075e-06,-2.0413794856288803e-05,-12.437380518936054,-3.7698514936719763,-1.512401404022005
9.335053924,0.9999972896020031,-0.5000088954556284,0.8000200300397946,1.0,-0.5,0.8,2.7103979969300696e-06,8.895455628432636e-06,-2.003003979456075e-05,-12.43738272731458,-3.769853316610463,-1.5124014647736819
9.344871322,0.999997232390633,-0.5000085461876409,0.8000196308608991,1.0,-0.5,0.8,2.767609367015922e-06,8.546187640900982e-06,-1.963086089906696e-05,-12.43738500876093,-3.7698551808406258,-1.5124015234653323
9.354896377,0.9999971783521122,-0.500008192372044,0.8000192168926816,1.0,-0.5,0.8,2.8216478877851614e-06,8.192372043969165e-06,-1.9216892681583886e-05,-12.437387359660963,-3.7698570838238004,-1.5124015800603383
9.364768931,0.9999971274733254,-0.5000078344154042,0.8000187887760253,1.0,-0.5,0.8,2.872526674635445e-06,7.834415404195383e-06,-1.8788776025235876e-05,-12.437389776392848,-3.7698590230198468,-1.5124016345255564
9.374961364,0.999997079739011,-0.500007472723835,0.8000183471574284,1.0,-0.5,0.8,2.920260989025536e-06,7.472723834944794e-06,-1.834715742832227e-05,-12.437392255330922,-3.7698609958897604,-1.5124016868312868
9.384858908,0.9999970351318154,-0.5000071077025919,0.8000178926882533,1.0,-0.5,0.8,2.9648681846294878e-06,7.107702591935272e-06,-1.789268825325152e-05,-12.437394792849409,-3.769862999898232,-1.5124017369512477
9.394885496,0.9999969936323477,-0.5000067397556743,0.8000174260239811,1.0,-0.5,0.8,3.0063676522695815e-06,6.739755674334269e-06,-1.742602398102644e-05,-12.437397385326149,-3.7698650325161784,-1.5124017848625368
9.404890388,0.9999969552192349,-0.5000063692854317,0.8000169478234718,1.0,-0.5,0.8,3.044780765071309e-06,6.369285431739868e-06,-1.6947823471724632e-05,-12.43740002914621,-3.7698670912232144,-1.5124018305455966
9.414528404,0.9999969198691765,-0.5000059966921773,0.8000164587482326,1.0,-0.5,0.8,3.080130823507332e-06,5.996692177268059e-06,-1.6458748232528464e-05,-12.437402720705428,-3.769869173510096,-1.5124018739841736
